#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520616261337878799,-0.1967232144,-0.1491378393,1.4784595767,0.9594486669,0.0141984747,0.2671832439,0.0887117412
1520616261346211799,-0.1990589938,-0.1509645724,1.4783658699,0.9618202259,0.0150794719,0.2588108560,0.0877006467
1520616261354545799,-0.2014031984,-0.1527782519,1.4783567812,0.9640133141,0.0142530483,0.2505456770,0.0877612929
1520616261362878799,-0.2036975831,-0.1547522847,1.4784113559,0.9664203028,0.0142862878,0.2416544072,0.0862023658
1520616261371211799,-0.2059130114,-0.1565565384,1.4784175825,0.9686298418,0.0135721871,0.2327743878,0.0859541137
1520616261379544799,-0.2082638591,-0.1585233378,1.4784481071,0.9708533673,0.0132978618,0.2239043987,0.0844613900
1520616261387878799,-0.2108179772,-0.1601307241,1.4782232560,0.9727142012,0.0143802646,0.2160503577,0.0833218679
1520616261396211799,-0.2131589803,-0.1620483482,1.4782754123,0.9747363324,0.0134916054,0.2071130677,0.0825302135
1520616261404545799,-0.2153003342,-0.1638058908,1.4782495426,0.9766313397,0.0131854102,0.1982998262,0.0818202312
1520616261412878799,-0.2175184404,-0.1657957018,1.4784623886,0.9787310817,0.0116299310,0.1884973804,0.0801183620
1520616261421211799,-0.2198733015,-0.1675367998,1.4784675466,0.9805654626,0.0106920812,0.1793369162,0.0788373225
1520616261429544799,-0.2220944020,-0.1694143932,1.4783931176,0.9823269943,0.0101912971,0.1699667075,0.0777247206
1520616261437878799,-0.2242399032,-0.1715109344,1.4785932420,0.9840206209,0.0084896788,0.1604836044,0.0766573914
1520616261446211799,-0.2266228083,-0.1733532017,1.4785201673,0.9856296734,0.0076557630,0.1510923204,0.0751441740
1520616261454545799,-0.2290709921,-0.1750697189,1.4783003687,0.9871281803,0.0075887467,0.1417771515,0.0736179721
1520616261462878799,-0.2312934468,-0.1768355760,1.4781485288,0.9885177572,0.0066754814,0.1324466057,0.0724291254
1520616261471211799,-0.2338825020,-0.1785983968,1.4778770110,0.9897590893,0.0064082995,0.1237872112,0.0707997548
1520616261479545799,-0.2360795212,-0.1805488837,1.4778799371,0.9908899537,0.0050660339,0.1148721554,0.0701129291
1520616261487878799,-0.2384419360,-0.1821754050,1.4775859170,0.9920361959,0.0050816680,0.1053792156,0.0688010429
1520616261496211799,-0.2406714654,-0.1835515232,1.4771215902,0.9932211618,0.0058964861,0.0953289588,0.0662521304
1520616261504544799,-0.2430499961,-0.1851635585,1.4768260865,0.9941643725,0.0050997668,0.0859231979,0.0650261254
1520616261512878799,-0.2454614479,-0.1868358112,1.4764905413,0.9949844272,0.0047882426,0.0772022388,0.0634261513
1520616261521211799,-0.2480251766,-0.1886417867,1.4760900052,0.9957410166,0.0044766866,0.0682487776,0.0618214478
1520616261529545799,-0.2505009068,-0.1903562399,1.4756478763,0.9963609274,0.0049298508,0.0597888842,0.0605465792
1520616261537878799,-0.2529508682,-0.1921030279,1.4751601170,0.9969656002,0.0051359079,0.0510054933,0.0585803223
1520616261546211799,-0.2554240992,-0.1937492550,1.4748074564,0.9974658895,0.0045678250,0.0424824649,0.0568873843
1520616261554544799,-0.2578453666,-0.1953143140,1.4740710363,0.9979129959,0.0056401731,0.0335998493,0.0548533608
1520616261562878799,-0.2602462054,-0.1968524736,1.4733298501,0.9982548805,0.0069062468,0.0248530281,0.0531208470
1520616261571211799,-0.2625980926,-0.1978085584,1.4721805813,0.9985440618,0.0102819306,0.0155227575,0.0506268954
1520616261579545799,-0.2650046710,-0.1993331076,1.4714936074,0.9987079002,0.0111739777,0.0072755973,0.0490381273
1520616261587878799,-0.2674791694,-0.2007797058,1.4708008005,0.9988204577,0.0125904720,-0.0007929296,0.0468886399
1520616261596211799,-0.2699327844,-0.2022652619,1.4700443134,0.9988599352,0.0135672393,-0.0090498869,0.0448649009
1520616261604545799,-0.2722715821,-0.2035148782,1.4692993601,0.9987946510,0.0155574848,-0.0176661568,0.0430710665
1520616261612878799,-0.2748233872,-0.2053457710,1.4687751795,0.9987121805,0.0153572406,-0.0250583112,0.0413547671
1520616261621211799,-0.2771491390,-0.2063834793,1.4679703343,0.9985141989,0.0169100139,-0.0335012602,0.0395109039
1520616261629544799,-0.2793498783,-0.2076637933,1.4672830795,0.9982037134,0.0188393400,-0.0420564374,0.0382842256
1520616261637878799,-0.2816710053,-0.2088835951,1.4666091938,0.9978103373,0.0200557321,-0.0510740663,0.0369288264
1520616261646211799,-0.2838016990,-0.2100459559,1.4657746660,0.9973356366,0.0214916845,-0.0599421224,0.0355904124
1520616261654545799,-0.2858959542,-0.2112501619,1.4651945278,0.9967933199,0.0229366085,-0.0684813754,0.0344570829
1520616261662878799,-0.2881009849,-0.2125156631,1.4645520994,0.9962056680,0.0247079313,-0.0764012452,0.0335653812
1520616261671211799,-0.2903429587,-0.2136232092,1.4638527659,0.9955657661,0.0262740011,-0.0842514432,0.0325603514
1520616261679544799,-0.2924769795,-0.2146583236,1.4631862248,0.9948737687,0.0273490531,-0.0922278043,0.0311808547
1520616261687878799,-0.2944744664,-0.2157660757,1.4626273971,0.9941051688,0.0284552849,-0.0999837874,0.0307969554
1520616261696211799,-0.2966202598,-0.2166762011,1.4619375168,0.9933131835,0.0302168099,-0.1072224974,0.0303183100
1520616261704545799,-0.2986764064,-0.2176568372,1.4613313030,0.9924597297,0.0318183383,-0.1144450466,0.0302259762
1520616261712878799,-0.3007357728,-0.2185260943,1.4606960499,0.9915802152,0.0336898707,-0.1213963983,0.0299430097
1520616261721211799,-0.3026930310,-0.2193587278,1.4600923024,0.9906192559,0.0355337196,-0.1283547859,0.0305923765
1520616261729545799,-0.3046663228,-0.2201070488,1.4595580692,0.9896393570,0.0371310645,-0.1352733239,0.0305999185
1520616261737878799,-0.3066807421,-0.2208221828,1.4590461657,0.9886061509,0.0389893635,-0.1419511253,0.0314258800
1520616261746211799,-0.3085386387,-0.2214692706,1.4585951573,0.9875242360,0.0407792426,-0.1486873612,0.0320157035
1520616261754544799,-0.3103304149,-0.2219853671,1.4579712064,0.9863417973,0.0432731871,-0.1556117487,0.0322842669
1520616261762878799,-0.3120616394,-0.2225310445,1.4575619912,0.9851470693,0.0449170445,-0.1623211203,0.0334598989
1520616261771211799,-0.3140536562,-0.2231570620,1.4571490769,0.9840673833,0.0460749237,-0.1682734974,0.0342420285
1520616261779545799,-0.3156933196,-0.2235769559,1.4569241773,0.9828142210,0.0479038900,-0.1747541699,0.0352477576
1520616261787878799,-0.3175781841,-0.2240553874,1.4564808321,0.9817785807,0.0496142112,-0.1798294761,0.0362023217
1520616261796211799,-0.3193872315,-0.2243802037,1.4561559855,0.9806545233,0.0511573901,-0.1852294396,0.0372784400
1520616261804544799,-0.3211708023,-0.2247493860,1.4558314711,0.9794919021,0.0527460412,-0.1906620575,0.0382288986
1520616261812878799,-0.3229957001,-0.2249412253,1.4554541007,0.9784696799,0.0545649374,-0.1950142703,0.0398646144
1520616261821211799,-0.3246697235,-0.2253181719,1.4551921979,0.9773252855,0.0556083625,-0.2001030670,0.0412523807
1520616261829545799,-0.3262625893,-0.2255497539,1.4549753067,0.9761546084,0.0571583676,-0.2048869407,0.0433179293
1520616261837878799,-0.3280411812,-0.2255378747,1.4546770391,0.9751982675,0.0585607489,-0.2085823340,0.0453032860
1520616261846211799,-0.3296287934,-0.2258213932,1.4544853246,0.9740901085,0.0595794634,-0.2129582356,0.0474082057
1520616261854545799,-0.3315580287,-0.2257259735,1.4543694365,0.9730772681,0.0609598068,-0.2166660604,0.0496019212
1520616261862878799,-0.3329173205,-0.2259377870,1.4542255050,0.9719829693,0.0620444551,-0.2207477992,0.0516720631
1520616261871211799,-0.3345958580,-0.2259223949,1.4541939655,0.9710992882,0.0626809409,-0.2238146670,0.0542610994
1520616261879544799,-0.3361132627,-0.2260717684,1.4541210850,0.9701760218,0.0641625942,-0.2268191721,0.0565217786
1520616261887878799,-0.3377233066,-0.2259993635,1.4541107060,0.9692998978,0.0645889638,-0.2297014087,0.0593568591
1520616261896211799,-0.3391827857,-0.2259742624,1.4542675209,0.9684818138,0.0662798871,-0.2321247605,0.0613844320
1520616261904545799,-0.3408761708,-0.2258454478,1.4541347719,0.9677716189,0.0673114812,-0.2340758983,0.0639979057
1520616261912878799,-0.3423250653,-0.2254338785,1.4541191317,0.9668894040,0.0687304414,-0.2365346210,0.0667261567
1520616261921211799,-0.3438433134,-0.2252833378,1.4541399359,0.9662137781,0.0698872380,-0.2382643621,0.0691144178
1520616261929544799,-0.3455701779,-0.2250245063,1.4541889835,0.9656603931,0.0711494758,-0.2391756058,0.0723380043
1520616261937878799,-0.3471801409,-0.2249805675,1.4542566113,0.9652813450,0.0715185354,-0.2399699526,0.0743736912
1520616261946211799,-0.3488392839,-0.2245009921,1.4542499445,0.9648315116,0.0730603357,-0.2403162246,0.0775271161
1520616261954545799,-0.3503901098,-0.2242568747,1.4542748919,0.9644976763,0.0742697943,-0.2404751848,0.0799994725
1520616261962878799,-0.3521090741,-0.2239628017,1.4542663366,0.9642718583,0.0753499339,-0.2402232663,0.0824315053
1520616261971211799,-0.3539288061,-0.2239008658,1.4543930424,0.9644380790,0.0746738165,-0.2391308115,0.0842583403
1520616261979545799,-0.3558339733,-0.2235582678,1.4543779921,0.9644158552,0.0759662182,-0.2378498251,0.0869405117
1520616261987878799,-0.3576841095,-0.2234267058,1.4544288004,0.9645513131,0.0764471127,-0.2364499328,0.0888145968
1520616261996211799,-0.3595511760,-0.2230050645,1.4544904010,0.9647678413,0.0766188869,-0.2346620448,0.0910290242
1520616262004544799,-0.3615841169,-0.2228513021,1.4544940086,0.9651070876,0.0765611540,-0.2323489852,0.0933844108
1520616262012878799,-0.3637265775,-0.2226160411,1.4544406476,0.9656001184,0.0762164661,-0.2294158713,0.0957904987
1520616262021211799,-0.3659435542,-0.2223024862,1.4544587894,0.9661726698,0.0765738200,-0.2261982116,0.0973714094
1520616262029545799,-0.3681928292,-0.2219761910,1.4544716823,0.9667806599,0.0767211239,-0.2227940087,0.0990548058
1520616262037878799,-0.3704148738,-0.2215961137,1.4545395991,0.9674719617,0.0767460099,-0.2189851397,0.1007648841
1520616262046211799,-0.3729811627,-0.2212932510,1.4543628995,0.9684713750,0.0753860697,-0.2141516279,0.1025632318
1520616262054544799,-0.3754239828,-0.2209949162,1.4543514491,0.9694149158,0.0753557954,-0.2093958302,0.1034872519
1520616262062878799,-0.3779394241,-0.2207457194,1.4542637623,0.9704718343,0.0745240197,-0.2040527085,0.1048478970
1520616262071211799,-0.3806178775,-0.2203011653,1.4541134057,0.9714142686,0.0746150077,-0.1990201845,0.1057255199
1520616262079545799,-0.3834297204,-0.2202082451,1.4540353974,0.9726104819,0.0724674143,-0.1930718239,0.1072408284
1520616262087878799,-0.3860252369,-0.2195996889,1.4538487945,0.9735116946,0.0721433179,-0.1874039271,0.1093164688
1520616262096211799,-0.3887796570,-0.2192832952,1.4537087370,0.9745727985,0.0710990762,-0.1818482999,0.1099271471
1520616262104545799,-0.3916037165,-0.2189675031,1.4535180999,0.9755284383,0.0706366302,-0.1764571642,0.1105332605
1520616262112878799,-0.3943484990,-0.2187360323,1.4534908162,0.9765128214,0.0687408081,-0.1713779301,0.1110270960
1520616262121211799,-0.3974681413,-0.2181820849,1.4532094697,0.9774071261,0.0670245155,-0.1650743930,0.1137254102
1520616262129544799,-0.4004245931,-0.2179317307,1.4529794689,0.9783514047,0.0656893443,-0.1595845413,0.1142200206
1520616262137878799,-0.4033909668,-0.2177157523,1.4529080499,0.9791980419,0.0643562222,-0.1542880628,0.1149985440
1520616262146211799,-0.4062932433,-0.2172058519,1.4527856128,0.9800611761,0.0640823781,-0.1492302375,0.1144721636
1520616262154545799,-0.4096416743,-0.2171228671,1.4524813921,0.9808584101,0.0600733423,-0.1429409265,0.1177958591
1520616262162878799,-0.4126698200,-0.2170487568,1.4522838749,0.9816423971,0.0596386029,-0.1375743772,0.1178759175
1520616262171211799,-0.4156998058,-0.2169092028,1.4521844520,0.9823830768,0.0581604349,-0.1324426365,0.1183207604
1520616262179544799,-0.4189850573,-0.2170635208,1.4520179387,0.9831661230,0.0556162367,-0.1263307872,0.1197152497
1520616262187878799,-0.4220900623,-0.2166806706,1.4516184679,0.9836721889,0.0549417181,-0.1217237265,0.1206389941
1520616262196211799,-0.4254844336,-0.2166463575,1.4514148906,0.9841918370,0.0524001787,-0.1156661084,0.1234584978
1520616262204545799,-0.4284186357,-0.2161346217,1.4510673594,0.9847153207,0.0533169810,-0.1116922113,0.1225474877
1520616262212878799,-0.4319043968,-0.2165881584,1.4507278457,0.9852027118,0.0496035563,-0.1057980921,0.1253868714
1520616262221211799,-0.4351939712,-0.2168807656,1.4505319196,0.9857054208,0.0484586154,-0.1007148959,0.1260678224
1520616262229545799,-0.4384068992,-0.2164512530,1.4498445335,0.9859042986,0.0484050316,-0.0969522392,0.1274752143
1520616262237878799,-0.4416690277,-0.2168749182,1.4498266652,0.9862773361,0.0471550127,-0.0926088514,0.1282849239
1520616262246211799,-0.4449203805,-0.2165004917,1.4490425277,0.9864681020,0.0487582079,-0.0894687721,0.1284471087
1520616262254544799,-0.4485613697,-0.2169538105,1.4488043196,0.9868522697,0.0458702651,-0.0840046338,0.1302372379
1520616262262878799,-0.4517938667,-0.2165137774,1.4479635454,0.9869054738,0.0480245701,-0.0816829485,0.1305339893
1520616262271211799,-0.4553497254,-0.2166996236,1.4473118255,0.9871171116,0.0476743517,-0.0777552817,0.1314575231
1520616262279545799,-0.4586848175,-0.2167939298,1.4468547463,0.9871672997,0.0486891376,-0.0755346511,0.1320022987
1520616262287878799,-0.4622526181,-0.2169917786,1.4462184297,0.9873492159,0.0482328337,-0.0721395444,0.1327064643
1520616262296211799,-0.4659515690,-0.2172928869,1.4455025054,0.9874117430,0.0483174940,-0.0691520694,0.1337963407
1520616262304544799,-0.4695840630,-0.2174354161,1.4449081233,0.9875462633,0.0479953583,-0.0664085725,0.1343083205
1520616262312878799,-0.4732055152,-0.2176749049,1.4442005886,0.9876256533,0.0491220179,-0.0640365725,0.1344690066
1520616262321211799,-0.4769898971,-0.2179287756,1.4435079915,0.9877407750,0.0492813357,-0.0618200088,0.1346023695
1520616262329545799,-0.4808448391,-0.2181627209,1.4426991693,0.9878323145,0.0495246238,-0.0591531482,0.1350390131
1520616262337878799,-0.4846884681,-0.2185422444,1.4419924610,0.9879970895,0.0494334907,-0.0570979748,0.1347512612
1520616262346211799,-0.4886277311,-0.2186895631,1.4412184862,0.9880635036,0.0500964776,-0.0551269074,0.1348402012
1520616262354545799,-0.4926948250,-0.2190735709,1.4404031953,0.9882461332,0.0503411012,-0.0533815930,0.1341109965
1520616262362878799,-0.4968170856,-0.2194494074,1.4396115811,0.9883733621,0.0503311042,-0.0513939778,0.1339534846
1520616262371211799,-0.5008865425,-0.2197519166,1.4388430748,0.9885448642,0.0511515540,-0.0500095492,0.1328970088
1520616262379544799,-0.5050895108,-0.2201347679,1.4380698140,0.9887759247,0.0512840059,-0.0486670347,0.1316193043
1520616262387878799,-0.5095235217,-0.2205944752,1.4372655115,0.9889885675,0.0511618257,-0.0467611723,0.1307573081
1520616262396211799,-0.5138173394,-0.2210445647,1.4365101624,0.9893460121,0.0513104088,-0.0452513561,0.1285069066
1520616262404545799,-0.5183593653,-0.2215774815,1.4357951971,0.9896396030,0.0498209198,-0.0432054538,0.1275328225
1520616262412878799,-0.5229123803,-0.2219827959,1.4349480500,0.9899957905,0.0501151352,-0.0420707880,0.1250074266
1520616262421211799,-0.5273432158,-0.2225472863,1.4342085508,0.9903478916,0.0502230349,-0.0407652013,0.1225842513
1520616262429544799,-0.5319945187,-0.2231252037,1.4334047750,0.9907349748,0.0503454582,-0.0393804252,0.1198279041
1520616262437878799,-0.5367601033,-0.2237062320,1.4326060050,0.9911825515,0.0502400322,-0.0382248838,0.1164986999
1520616262446211799,-0.5416112580,-0.2242718308,1.4318473796,0.9916968741,0.0493595843,-0.0368666918,0.1128795302
1520616262454545799,-0.5465063994,-0.2249076060,1.4310603683,0.9921421781,0.0494100741,-0.0358254903,0.1092203154
1520616262462878799,-0.5514660741,-0.2256758349,1.4302512861,0.9926695629,0.0486589286,-0.0345414074,0.1051015640
1520616262471211799,-0.5564007921,-0.2264213615,1.4294719358,0.9930760779,0.0486559168,-0.0330257693,0.1016946595
1520616262479545799,-0.5615126108,-0.2273094647,1.4287337166,0.9937096935,0.0467292488,-0.0317795579,0.0966823776
1520616262487878799,-0.5666060003,-0.2283740976,1.4281810554,0.9942089846,0.0445039640,-0.0296426831,0.0932158972
1520616262496211799,-0.5716646748,-0.2292579807,1.4271169652,0.9946616830,0.0435561895,-0.0285221320,0.0890925517
1520616262504544799,-0.5767436901,-0.2297406500,1.4260644692,0.9950052103,0.0452096082,-0.0278061176,0.0845431401
1520616262512878799,-0.5820490409,-0.2308976227,1.4254219921,0.9955164370,0.0432534908,-0.0264711694,0.0798463299
1520616262521211799,-0.5871773243,-0.2319596350,1.4245160995,0.9959539782,0.0422136872,-0.0256360626,0.0750764292
1520616262529545799,-0.5924797405,-0.2327962296,1.4235567389,0.9963973950,0.0401299232,-0.0245296764,0.0705699326
1520616262537878799,-0.5974290644,-0.2340069756,1.4227644466,0.9967139511,0.0400883041,-0.0248616014,0.0658492846
1520616262546211799,-0.6028649971,-0.2349184004,1.4217885390,0.9971076182,0.0386712614,-0.0239077271,0.0609044491
1520616262554544799,-0.6080962379,-0.2358756559,1.4208459446,0.9974539846,0.0377339065,-0.0237623527,0.0556511581
1520616262562878799,-0.6134221495,-0.2369773616,1.4199145811,0.9977670071,0.0367317236,-0.0233060786,0.0506814240
1520616262571211799,-0.6187686661,-0.2376355173,1.4186497138,0.9979652588,0.0369041260,-0.0225896449,0.0468309259
1520616262579545799,-0.6240177504,-0.2387981677,1.4177240266,0.9982137304,0.0367674994,-0.0228015709,0.0412017927
1520616262587878799,-0.6292044838,-0.2396947651,1.4165749006,0.9983870434,0.0370303641,-0.0231213903,0.0362969007
1520616262596211799,-0.6344396626,-0.2406103551,1.4153980698,0.9985335515,0.0373321342,-0.0235123422,0.0313724090
1520616262604545799,-0.6400168417,-0.2416630935,1.4143896085,0.9986852006,0.0372435066,-0.0229511509,0.0267214519
1520616262612878799,-0.6452255848,-0.2426794734,1.4130384303,0.9987897252,0.0375765385,-0.0234185435,0.0214163576
1520616262621211799,-0.6506124608,-0.2438579205,1.4119892455,0.9989038823,0.0370348052,-0.0232271957,0.0167318402
1520616262629544799,-0.6562439897,-0.2449613847,1.4107637741,0.9990062843,0.0364445224,-0.0223398680,0.0126163011
1520616262637878799,-0.6617175645,-0.2459433920,1.4094350041,0.9990162764,0.0375734794,-0.0223153074,0.0075326144
1520616262646211799,-0.6669255556,-0.2472159577,1.4082460226,0.9990099406,0.0381420412,-0.0227442787,0.0026497163
1520616262654545799,-0.6724111825,-0.2484902478,1.4070930635,0.9990583187,0.0373558846,-0.0219748237,-0.0020300099
1520616262662878799,-0.6776910092,-0.2493314154,1.4054115548,0.9989342149,0.0396193047,-0.0227919839,-0.0064242019
1520616262671211799,-0.6827752374,-0.2505736388,1.4040003697,0.9988392630,0.0403739109,-0.0235158837,-0.0117080004
1520616262679544799,-0.6881739737,-0.2517638905,1.4026133965,0.9987420679,0.0411671483,-0.0232954644,-0.0166393803
1520616262687878799,-0.6937965756,-0.2531479063,1.4014399822,0.9986818560,0.0409392879,-0.0225231864,-0.0212422059
